levels/9/featChoices/0/feats/3/name,,,,Lightning Reflexes,,,,,,,,
levels/9/featChoices/0/feats/3/source,,,,Champion,,,,,,,,
levels/9/featChoices/0/feats/3/sourceId,,,,9-Feature-Champion-0,,,,,,,,
levels/9/featChoices/0/id,9-Feature-Alchemist-0,9-Feature-Barbarian-0,9-Feature-Bard-0,9-Feature-Champion-0,9-Feature-Cleric-0,,9-Feature-Fighter-0,9-Feature-Monk-0,9-Feature-Ranger-0,9-Feature-Rogue-0,9-Feature-Sorcerer-0,9-Feature-Wizard-0
levels/9/featChoices/0/source,Alchemist,Barbarian,Bard,Champion,Cleric,,Fighter,Monk,Ranger,Rogue,Sorcerer,Wizard
levels/9/featChoices/0/type,Feature,Feature,Feature,Feature,Feature,,Feature,Feature,Feature,Feature,Feature,Feature
levels/9/featChoices/1/_className,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice
levels/9/featChoices/1/available,1,1,1,1,1,1,1,1,1,1,1,1
levels/9/featChoices/1/id,9-Ancestry-Class-1,9-Ancestry-Class-1,9-Ancestry-Class-1,9-Ancestry-Class-1,9-Ancestry-Class-1,9-Ancestry-Class-1,9-Ancestry-Class-1,9-Ancestry-Class-1,9-Ancestry-Class-1,9-Ancestry-Class-1,9-Ancestry-Class-1,9-Ancestry-Class-1
levels/9/featChoices/1/source,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/9/featChoices/1/type,Ancestry,Ancestry,Ancestry,Ancestry,Ancestry,Ancestry,Ancestry,Ancestry,Ancestry,Ancestry,Ancestry,Ancestry
levels/9/featChoices/2/_className,,,,,,,FeatChoice,,,FeatChoice,,
levels/9/featChoices/2/available,,,,,,,1,,,1,,
levels/9/featChoices/2/id,,,,,,,9-Class-Combat Flexibility-2,,,9-Skill-Class-2,,
levels/9/featChoices/2/level,,,,,,,8,,,,,
levels/9/featChoices/2/showOnSheet,,,,,,,TRUE,,,,,
levels/9/featChoices/2/source,,,,,,,Combat Flexibility,,,Class,,
levels/9/featChoices/2/type,,,,,,,Class,,,Skill,,
levels/9/number,9,9,9,9,9,9,9,9,9,9,9,9
levels/9/skillChoices/0/_className,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice
levels/9/skillChoices/0/id,9-Class DC-Alchemical Expertise-0,9-Save-Lightning Reflexes-0,9-Save-Great Fortitude-0,9-Class DC-Champion Expertise-0,9-Save-Resolve-0,,9-Save-Juggernaut-0,9-Class DC-Monk Expertise-0,9-Class DC-Ranger Expertise-0,9-Save-Great Fortitude-0,9-Save-Lightning Reflexes-0,9-Save-Magical Fortitude-0
levels/9/skillChoices/0/increases/0/locked,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
levels/9/skillChoices/0/increases/0/maxRank,4,4,4,4,6,,6,4,4,4,4,4
levels/9/skillChoices/0/increases/0/name,Alchemist Class DC,Reflex,Fortitude,Champion Class DC,Will,,Fortitude,Monk Class DC,Ranger Class DC,Fortitude,Reflex,Fortitude
levels/9/skillChoices/0/increases/0/source,Alchemical Expertise,Lightning Reflexes,Great Fortitude,Champion Expertise,Resolve,,Juggernaut,Monk Expertise,Ranger Expertise,Great Fortitude,Lightning Reflexes,Magical Fortitude
levels/9/skillChoices/0/increases/0/sourceId,9-Class DC-Alchemical Expertise-0,9-Save-Lightning Reflexes-0,9-Save-Great Fortitude-0,9-Class DC-Champion Expertise-0,9-Save-Resolve-0,,9-Save-Juggernaut-0,9-Class DC-Monk Expertise-0,9-Class DC-Ranger Expertise-0,9-Save-Great Fortitude-0,9-Save-Lightning Reflexes-0,9-Save-Magical Fortitude-0
levels/9/skillChoices/0/maxRank,4,4,4,4,6,,6,4,4,4,4,4
levels/9/skillChoices/0/source,Alchemical Expertise,Lightning Reflexes,Great Fortitude,Champion Expertise,Resolve,,Juggernaut,Monk Expertise,Ranger Expertise,Great Fortitude,Lightning Reflexes,Magical Fortitude
levels/9/skillChoices/0/type,Class DC,Save,Save,Class DC,Save,,Save,Class DC,Class DC,Save,Save,Save
levels/9/skillChoices/1/_className,SkillChoice,,SkillChoice,SkillChoice,,,,,,,,
levels/9/skillChoices/1/id,9-Perception-Alertness-1,,9-Save-Resolve-1,9-Spell DC-Champion Expertise-1,,,,,,,,
levels/9/skillChoices/1/increases/0/locked,TRUE,,TRUE,TRUE,,,,,,,,
levels/9/skillChoices/1/increases/0/maxRank,4,,6,6,,,,,,,,
levels/9/skillChoices/1/increases/0/name,Perception,,Will,Champion Divine Spell DC,,,,,,,,
levels/9/skillChoices/1/increases/0/source,Alertness,,Resolve,Champion Expertise,,,,,,,,
levels/9/skillChoices/1/increases/0/sourceId,9-Perception-Alertness-1,,9-Save-Resolve-1,9-Spell DC-Champion Expertise-1,,,,,,,,
levels/9/skillChoices/1/internalNote,,,,,,,,,,,,
levels/9/skillChoices/1/maxRank,4,,6,6,,,,,,,,
levels/9/skillChoices/1/source,Alertness,,Resolve,Champion Expertise,,,,,,,,
levels/9/skillChoices/1/type,Perception,,Save,Spell DC,,,,,,,,
levels/9/skillChoices/2/_className,,,,SkillChoice,,,,,,,,
levels/9/skillChoices/2/id,,,,9-Save-Juggernaut-2,,,,,,,,
levels/9/skillChoices/2/increases/0/locked,,,,TRUE,,,,,,,,
levels/9/skillChoices/2/increases/0/maxRank,,,,6,,,,,,,,
levels/9/skillChoices/2/increases/0/name,,,,Fortitude,,,,,,,,
levels/9/skillChoices/2/increases/0/source,,,,Juggernaut,,,,,,,,
levels/9/skillChoices/2/increases/0/sourceId,,,,9-Save-Juggernaut-2,,,,,,,,
levels/9/skillChoices/2/internalNote,,,,,,,,,,,,
levels/9/skillChoices/2/maxRank,,,,6,,,,,,,,
levels/9/skillChoices/2/source,,,,Juggernaut,,,,,,,,
levels/9/skillChoices/2/type,,,,Save,,,,,,,,
levels/9/skillChoices/3/_className,,,,SkillChoice,,,,,,,,
levels/9/skillChoices/3/id,,,,9-Save-Lightning Reflexes-3,,,,,,,,
levels/9/skillChoices/3/increases/0/locked,,,,TRUE,,,,,,,,
levels/9/skillChoices/3/increases/0/maxRank,,,,4,,,,,,,,
levels/9/skillChoices/3/increases/0/name,,,,Reflex,,,,,,,,
levels/9/skillChoices/3/increases/0/source,,,,Lightning Reflexes,,,,,,,,
levels/9/skillChoices/3/increases/0/sourceId,,,,9-Save-Lightning Reflexes-3,,,,,,,,
levels/9/skillChoices/3/internalNote,,,,,,,,,,,,
levels/9/skillChoices/3/maxRank,,,,4,,,,,,,,
levels/9/skillChoices/3/source,,,,Lightning Reflexes,,,,,,,,
levels/9/skillChoices/3/type,,,,Save,,,,,,,,
levels/9/skillChoices/4/_className,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice
levels/9/skillChoices/4/available,1,1,1,1,1,1,1,1,1,1,1,1
levels/9/skillChoices/4/id,9-Skill-Class-4,9-Skill-Class-4,9-Skill-Class-4,9-Skill-Class-4,9-Skill-Class-4,9-Skill-Class-4,9-Skill-Class-4,9-Skill-Class-4,9-Skill-Class-4,9-Skill-Class-4,9-Skill-Class-4,9-Skill-Class-4
levels/9/skillChoices/4/maxRank,6,6,6,6,6,6,6,6,6,6,6,6
levels/9/skillChoices/4/source,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/9/skillChoices/4/type,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill
levels/9/skillChoices/5/_className,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice
levels/9/skillChoices/5/id,9-Skill-Intelligence-5,9-Skill-Intelligence-5,9-Skill-Intelligence-5,9-Skill-Intelligence-5,9-Skill-Intelligence-5,9-Skill-Intelligence-5,9-Skill-Intelligence-5,9-Skill-Intelligence-5,9-Skill-Intelligence-5,9-Skill-Intelligence-5,9-Skill-Intelligence-5,9-Skill-Intelligence-5
levels/9/skillChoices/5/maxRank,2,2,2,2,2,2,2,2,2,2,2,2
levels/9/skillChoices/5/source,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence
levels/9/skillChoices/5/type,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill
levels/10/_className,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level
levels/10/abilityChoices/0/_className,AbilityChoice,AbilityChoice,AbilityChoice,AbilityChoice,AbilityChoice,AbilityChoice,AbilityChoice,AbilityChoice,AbilityChoice,AbilityChoice,AbilityChoice,AbilityChoice
levels/10/abilityChoices/0/available,4,4,4,4,4,4,4,4,4,4,4,4
levels/10/abilityChoices/0/id,10-Ability-Class-0,10-Ability-Class-0,10-Ability-Class-0,10-Ability-Class-0,10-Ability-Class-0,10-Ability-Class-0,10-Ability-Class-0,10-Ability-Class-0,10-Ability-Class-0,10-Ability-Class-0,10-Ability-Class-0,10-Ability-Class-0
levels/10/abilityChoices/0/source,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/10/featChoices/0/_className,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice
levels/10/featChoices/0/available,1,1,1,1,1,1,1,1,1,1,1,1
levels/10/featChoices/0/id,10-Class-Class-0,10-Class-Class-0,10-Class-Class-0,10-Class-Class-0,10-Class-Class-0,10-Class-Class-0,10-Class-Class-0,10-Class-Class-0,10-Class-Class-0,10-Class-Class-0,10-Class-Class-0,10-Class-Class-0
levels/10/featChoices/0/source,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/10/featChoices/0/type,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/10/featChoices/1/_className,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice
levels/10/featChoices/1/available,1,1,1,1,1,1,1,1,1,1,1,1
levels/10/featChoices/1/id,10-Skill-Class-1,10-Skill-Class-1,10-Skill-Class-1,10-Skill-Class-1,10-Skill-Class-1,10-Skill-Class-1,10-Skill-Class-1,10-Skill-Class-1,10-Skill-Class-1,10-Skill-Class-1,10-Skill-Class-1,10-Skill-Class-1
levels/10/featChoices/1/source,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/10/featChoices/1/type,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill
levels/10/number,10,10,10,10,10,10,10,10,10,10,10,10
levels/10/skillChoices/0/_className,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice
levels/10/skillChoices/0/id,10-Skill-Intelligence-0,10-Skill-Intelligence-0,10-Skill-Intelligence-0,10-Skill-Intelligence-0,10-Skill-Intelligence-0,10-Skill-Intelligence-0,10-Skill-Intelligence-0,10-Skill-Intelligence-0,10-Skill-Intelligence-0,10-Skill-Intelligence-0,10-Skill-Intelligence-0,10-Skill-Intelligence-0
levels/10/skillChoices/0/maxRank,2,2,2,2,2,2,2,2,2,2,2,2
levels/10/skillChoices/0/source,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence
levels/10/skillChoices/0/type,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill
levels/10/skillChoices/1/_className,,,,,,,,,,SkillChoice,,
levels/10/skillChoices/1/available,,,,,,,,,,1,,
levels/10/skillChoices/1/id,,,,,,,,,,10-Skill-Class-1,,
levels/10/skillChoices/1/maxRank,,,,,,,,,,6,,
levels/10/skillChoices/1/source,,,,,,,,,,Class,,
levels/10/skillChoices/1/type,,,,,,,,,,Skill,,
levels/11/_className,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level
levels/11/featChoices/0/_className,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice
levels/11/featChoices/0/feats/0/locked,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
levels/11/featChoices/0/feats/0/name,Juggernaut (Alchemist),Mighty Rage,Bard Weapon Expertise,Alertness,Lightning Reflexes,Druid Weapon Expertise,Armor Expertise (Fighter),Second Path to Perfection,Juggernaut,Rogue Expertise,Alertness,Alertness
levels/11/featChoices/0/feats/0/source,Alchemist,Barbarian,Bard,Champion,Cleric,Druid,Fighter,Monk,Ranger,Rogue,Sorcerer,Wizard
levels/11/featChoices/0/feats/0/sourceId,11-Feature-Alchemist-0,11-Feature-Barbarian-0,11-Feature-Bard-0,11-Feature-Champion-0,11-Feature-Cleric-0,11-Feature-Druid-0,11-Feature-Fighter-0,11-Feature-Monk-0,11-Feature-Ranger-0,11-Feature-Rogue-0,11-Feature-Sorcerer-0,11-Feature-Wizard-0
levels/11/featChoices/0/feats/1/locked,TRUE,,TRUE,TRUE,,TRUE,TRUE,,TRUE,,TRUE,TRUE
levels/11/featChoices/0/feats/1/name,Perpetual Potency,,Vigilant Senses,Divine Will,,Resolve,Fighter Expertise,,Medium Armor Expertise,,Simple Weapon Expertise,Wizard Weapon Expertise
levels/11/featChoices/0/feats/1/source,Alchemist,,Bard,Champion,,Druid,Fighter,,Ranger,,Sorcerer,Wizard
levels/11/featChoices/0/feats/1/sourceId,11-Feature-Alchemist-0,,11-Feature-Bard-0,11-Feature-Champion-0,,11-Feature-Druid-0,11-Feature-Fighter-0,,11-Feature-Ranger-0,,11-Feature-Sorcerer-0,11-Feature-Wizard-0
levels/11/featChoices/0/feats/2/locked,,,,TRUE,,,,,TRUE,,,
levels/11/featChoices/0/feats/2/name,,,,Exalt,,,,,Wild Stride,,,
levels/11/featChoices/0/feats/2/source,,,,Champion,,,,,Ranger,,,
levels/11/featChoices/0/feats/2/sourceId,,,,11-Feature-Champion-0,,,,,11-Feature-Ranger-0,,,
levels/11/featChoices/0/id,11-Feature-Alchemist-0,11-Feature-Barbarian-0,11-Feature-Bard-0,11-Feature-Champion-0,11-Feature-Cleric-0,11-Feature-Druid-0,11-Feature-Fighter-0,11-Feature-Monk-0,11-Feature-Ranger-0,11-Feature-Rogue-0,11-Feature-Sorcerer-0,11-Feature-Wizard-0
levels/11/featChoices/0/source,Alchemist,Barbarian,Bard,Champion,Cleric,Druid,Fighter,Monk,Ranger,Rogue,Sorcerer,Wizard
levels/11/featChoices/0/type,Feature,Feature,Feature,Feature,Feature,Feature,Feature,Feature,Feature,Feature,Feature,Feature
levels/11/featChoices/1/_className,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice
levels/11/featChoices/1/available,1,1,1,1,1,1,1,1,1,1,1,1
levels/11/featChoices/1/id,11-General-Class-1,11-General-Class-1,11-General-Class-1,11-General-Class-1,11-General-Class-1,11-General-Class-1,11-General-Class-1,11-General-Class-1,11-General-Class-1,11-General-Class-1,11-General-Class-1,11-General-Class-1
levels/11/featChoices/1/source,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/11/featChoices/1/type,General,General,General,General,General,General,General,General,General,General,General,General
levels/11/featChoices/2/_className,,,,,,,,,,FeatChoice,,
levels/11/featChoices/2/available,,,,,,,,,,1,,
levels/11/featChoices/2/id,,,,,,,,,,1-Skill-Class-2,,
levels/11/featChoices/2/source,,,,,,,,,,Class,,
levels/11/featChoices/2/type,,,,,,,,,,Skill,,
levels/11/number,11,11,11,11,11,11,11,11,11,11,11,11
levels/11/skillChoices/0/_className,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice
levels/11/skillChoices/0/available,,,,,,,,1,,,,
levels/11/skillChoices/0/id,11-Save-Juggernaut-0,11-Class DC-Mighty Rage-0,11-Perception-Vigilant Senses-0,11-Perception-Alertness-0,11-Save-Lightning Reflexes-0,11-Save-Resolve-0,11-Class DC-Fighter Expertise-0,11-Save-Second Path to Perfection-0,11-Save-Juggernaut-0,11-Class DC-Rogue Expertise-0,11-Perception-Alertness-0,11-Perception-Alertness-0
levels/11/skillChoices/0/increases/0/locked,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE
levels/11/skillChoices/0/increases/0/maxRank,6,6,6,4,4,6,4,,6,4,4,4
levels/11/skillChoices/0/increases/0/name,Fortitude,Barbarian Class DC,Perception,Perception,Reflex,Will,Fighter Class DC,,Fortitude,Rogue Class DC,Perception,Perception
levels/11/skillChoices/0/increases/0/source,Juggernaut,Mighty Rage,Vigilant Senses,Alertness,Lightning Reflexes,Resolve,Fighter Expertise,,Juggernaut,Rogue Expertise,Alertness,Alertness
levels/11/skillChoices/0/increases/0/sourceId,11-Save-Juggernaut-0,11-Class DC-Mighty Rage-0,11-Perception-Vigilant Senses-0,11-Perception-Alertness-0,11-Save-Lightning Reflexes-0,11-Save-Resolve-0,11-Class DC-Fighter Expertise-0,,11-Save-Juggernaut-0,11-Class DC-Rogue Expertise-0,11-Perception-Alertness-0,11-Perception-Alertness-0
levels/11/skillChoices/0/maxRank,6,6,6,4,4,6,4,4,6,4,4,4
levels/11/skillChoices/0/source,Juggernaut,Mighty Rage,Vigilant Senses,Alertness,Lightning Reflexes,Resolve,Fighter Expertise,Second Path to Perfection,Juggernaut,Rogue Expertise,Alertness,Alertness
levels/11/skillChoices/0/type,Save,Class DC,Perception,Perception,Save,Save,Class DC,Save,Save,Class DC,Perception,Perception
levels/11/skillChoices/1/_className,,,SkillChoice,SkillChoice,,SkillChoice,SkillChoice,,SkillChoice,,SkillChoice,SkillChoice
levels/11/skillChoices/1/id,,,11-Weapon Proficiency-Bard Weapon Expertise-1,11-Save-Divine Will-1,,11-Weapon Proficiency-Druid Weapon Expertise-1,11-Armor Proficiency-Armor Expertise-1,,11-Armor Proficiency-Medium Armor Expertise-1,,11-Weapon Proficiency-Simple Weapon Expertise-1,11-Weapon Proficiency-Wizard Weapon Expertise-1
levels/11/skillChoices/1/increases/0/locked,,,TRUE,TRUE,,TRUE,TRUE,,TRUE,,TRUE,TRUE
levels/11/skillChoices/1/increases/0/maxRank,,,4,6,,4,4,,4,,4,4
levels/11/skillChoices/1/increases/0/name,,,Simple Weapons,Will,,Simple Weapons,Light Armor,,Light Armor,,Simple Weapons,Club
levels/11/skillChoices/1/increases/0/source,,,Bard Weapon Expertise,Divine Will,,Druid Weapon Expertise,Armor Expertise,,Medium Armor Expertise,,Simple Weapon Expertise,Wizard Weapon Expertise
levels/11/skillChoices/1/increases/0/sourceId,,,11-Weapon Proficiency-Bard Weapon Expertise-1,11-Save-Divine Will-1,,11-Weapon Proficiency-Druid Weapon Expertise-1,11-Armor Proficiency-Armor Expertise-1,,11-Armor Proficiency-Medium Armor Expertise-1,,11-Weapon Proficiency-Simple Weapon Expertise-1,11-Weapon Proficiency-Wizard Weapon Expertise-1
levels/11/skillChoices/1/increases/1/locked,,,TRUE,,,,TRUE,,TRUE,,TRUE,TRUE
levels/11/skillChoices/1/increases/1/maxRank,,,4,,,,4,,4,,4,4
levels/11/skillChoices/1/increases/1/name,,,Unarmed Attacks,,,,Medium Armor,,Medium Armor,,Unarmed Attacks,Crossbow
levels/11/skillChoices/1/increases/1/source,,,Bard Weapon Expertise,,,,Armor Expertise,,Medium Armor Expertise,,Simple Weapon Expertise,Wizard Weapon Expertise
levels/11/skillChoices/1/increases/1/sourceId,,,11-Weapon Proficiency-Bard Weapon Expertise-1,,,,11-Armor Proficiency-Armor Expertise-1,,11-Armor Proficiency-Medium Armor Expertise-1,,11-Weapon Proficiency-Simple Weapon Expertise-1,11-Weapon Proficiency-Wizard Weapon Expertise-1
levels/11/skillChoices/1/increases/2/locked,,,TRUE,,,,TRUE,,TRUE,,,TRUE
levels/11/skillChoices/1/increases/2/maxRank,,,4,,,,4,,4,,,4
levels/11/skillChoices/1/increases/2/name,,,Longsword,,,,Heavy Armor,,Unarmored Defense,,,Dagger
levels/11/skillChoices/1/increases/2/source,,,Bard Weapon Expertise,,,,Armor Expertise,,Medium Armor Expertise,,,Wizard Weapon Expertise
levels/11/skillChoices/1/increases/2/sourceId,,,11-Weapon Proficiency-Bard Weapon Expertise-1,,,,11-Armor Proficiency-Armor Expertise-1,,11-Armor Proficiency-Medium Armor Expertise-1,,,11-Weapon Proficiency-Wizard Weapon Expertise-1
levels/11/skillChoices/1/increases/3/locked,,,TRUE,,,,TRUE,,,,,TRUE
levels/11/skillChoices/1/increases/3/maxRank,,,4,,,,4,,,,,4
levels/11/skillChoices/1/increases/3/name,,,Rapier,,,,Unarmored Defense,,,,,Heavy Crossbow
levels/11/skillChoices/1/increases/3/source,,,Bard Weapon Expertise,,,,Armor Expertise,,,,,Wizard Weapon Expertise
levels/11/skillChoices/1/increases/3/sourceId,,,11-Weapon Proficiency-Bard Weapon Expertise-1,,,,11-Armor Proficiency-Armor Expertise-1,,,,,11-Weapon Proficiency-Wizard Weapon Expertise-1
levels/11/skillChoices/1/increases/4/locked,,,TRUE,,,,,,,,,TRUE
levels/11/skillChoices/1/increases/4/maxRank,,,4,,,,,,,,,4
levels/11/skillChoices/1/increases/4/name,,,Sap,,,,,,,,,Staff
levels/11/skillChoices/1/increases/4/source,,,Bard Weapon Expertise,,,,,,,,,Wizard Weapon Expertise
levels/11/skillChoices/1/increases/4/sourceId,,,11-Weapon Proficiency-Bard Weapon Expertise-1,,,,,,,,,11-Weapon Proficiency-Wizard Weapon Expertise-1
levels/11/skillChoices/1/increases/5/locked,,,TRUE,,,,,,,,,TRUE
levels/11/skillChoices/1/increases/5/maxRank,,,4,,,,,,,,,4
levels/11/skillChoices/1/increases/5/name,,,Shortbow,,,,,,,,,Unarmed Attacks
levels/11/skillChoices/1/increases/5/source,,,Bard Weapon Expertise,,,,,,,,,Wizard Weapon Expertise
levels/11/skillChoices/1/increases/5/sourceId,,,11-Weapon Proficiency-Bard Weapon Expertise-1,,,,,,,,,11-Weapon Proficiency-Wizard Weapon Expertise-1
levels/11/skillChoices/1/increases/6/locked,,,TRUE,,,,,,,,,
levels/11/skillChoices/1/increases/6/maxRank,,,4,,,,,,,,,
levels/11/skillChoices/1/increases/6/name,,,Shortsword,,,,,,,,,
levels/11/skillChoices/1/increases/6/source,,,Bard Weapon Expertise,,,,,,,,,
levels/11/skillChoices/1/increases/6/sourceId,,,11-Weapon Proficiency-Bard Weapon Expertise-1,,,,,,,,,
levels/11/skillChoices/1/increases/7/locked,,,TRUE,,,,,,,,,
levels/11/skillChoices/1/increases/7/maxRank,,,4,,,,,,,,,
levels/11/skillChoices/1/increases/7/name,,,Whip,,,,,,,,,
levels/11/skillChoices/1/increases/7/source,,,Bard Weapon Expertise,,,,,,,,,
levels/11/skillChoices/1/increases/7/sourceId,,,11-Weapon Proficiency-Bard Weapon Expertise-1,,,,,,,,,
levels/11/skillChoices/1/maxRank,,,4,6,,4,4,,4,,4,4
levels/11/skillChoices/1/source,,,Bard Weapon Expertise,Divine Will,,Druid Weapon Expertise,Armor Expertise,,Medium Armor Expertise,,Simple Weapon Expertise,Wizard Weapon Expertise
levels/11/skillChoices/1/type,,,Weapon Proficiency,Save,,Weapon Proficiency,Armor Proficiency,,Armor Proficiency,,Weapon Proficiency,Weapon Proficiency
levels/11/skillChoices/2/_className,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice
levels/11/skillChoices/2/available,1,1,1,1,1,1,1,1,1,1,1,1
levels/11/skillChoices/2/id,11-Skill-Class-2,11-Skill-Class-2,11-Skill-Class-2,11-Skill-Class-2,11-Skill-Class-2,11-Skill-Class-2,11-Skill-Class-2,11-Skill-Class-2,11-Skill-Class-2,11-Skill-Class-2,11-Skill-Class-2,11-Skill-Class-2
levels/11/skillChoices/2/maxRank,6,6,6,6,6,6,6,6,6,6,6,6
levels/11/skillChoices/2/source,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/11/skillChoices/2/type,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill
levels/11/skillChoices/3/_className,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice
levels/11/skillChoices/3/id,11-Skill-Intelligence-3,11-Skill-Intelligence-3,11-Skill-Intelligence-3,11-Skill-Intelligence-3,11-Skill-Intelligence-3,11-Skill-Intelligence-3,11-Skill-Intelligence-3,11-Skill-Intelligence-3,11-Skill-Intelligence-3,11-Skill-Intelligence-3,11-Skill-Intelligence-3,11-Skill-Intelligence-3
levels/11/skillChoices/3/maxRank,2,2,2,2,2,2,2,2,2,2,2,2
levels/11/skillChoices/3/source,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence
levels/11/skillChoices/3/type,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill
levels/12/_className,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level
levels/12/featChoices/0/_className,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice
levels/12/featChoices/0/available,1,1,1,1,1,1,1,1,1,1,1,1
levels/12/featChoices/0/id,12-Class-Class-0,12-Class-Class-0,12-Class-Class-0,12-Class-Class-0,12-Class-Class-0,12-Class-Class-0,12-Class-Class-0,12-Class-Class-0,12-Class-Class-0,12-Class-Class-0,12-Class-Class-0,12-Class-Class-0
levels/12/featChoices/0/source,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/12/featChoices/0/type,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/12/featChoices/1/_className,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice
levels/12/featChoices/1/available,1,1,1,1,1,1,1,1,1,1,1,1
levels/12/featChoices/1/id,12-Skill-Class-1,12-Skill-Class-1,12-Skill-Class-1,12-Skill-Class-1,12-Skill-Class-1,12-Skill-Class-1,12-Skill-Class-1,12-Skill-Class-1,12-Skill-Class-1,12-Skill-Class-1,12-Skill-Class-1,12-Skill-Class-1
levels/12/featChoices/1/source,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/12/featChoices/1/type,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill
levels/12/number,12,12,12,12,12,12,12,12,12,12,12,12
